HIP,RAICRS,DEICRS,Vmag
105224,319.71672173,11.20333527,5.97
105259,319.81538311,58.62350994,5.51
105269,319.84241818,38.23748156,5.89
105268,319.84255444,64.87184231,5.19
105282,319.86973952,49.51028920,5.75
105319,319.96618253,-53.44926434,4.39
105382,320.18993153,-40.80950852,4.80
105411,320.26766229,23.85625829,5.58
105412,320.26802428,-4.56015214,5.87
105413,320.27000230,7.35454610,5.81
105497,320.50160330,49.38869874,5.68
105502,320.52139118,19.80435581,4.08
105515,320.56157261,-16.83455521,4.28
105570,320.72325739,6.81111338,5.16
105574,320.73446434,-9.31927297,5.99
105576,320.75196452,-22.66904892,5.63
105652,320.99475047,24.27409155,5.70
105665,321.03999238,-20.85156019,5.38
105668,321.04766053,-12.87813020,5.48
105696,321.10332831,-41.00669489,5.76
105703,321.14155670,26.17454472,5.67
105727,321.20583722,80.52485397,5.97
105761,321.30423875,-9.74814011,5.71
105767,321.32068720,-3.55657786,5.48
105769,321.33078455,46.71422433,5.59
105811,321.44591740,36.66740768,5.93
105854,321.59479220,-37.82940289,5.64
105858,321.61038385,-65.36814438,4.21
105881,321.66678212,-22.41137838,3.77
105898,321.71487481,48.83510521,5.29
105913,321.75692385,-42.54796563,5.50
105928,321.81181113,-21.19612774,5.78
105942,321.83901766,37.11679196,5.30
105966,321.91679163,27.60854356,5.39
105972,321.94232234,66.80914613,5.42
106003,322.03399511,32.22513677,5.75
106032,322.16489595,70.56069481,3.23
106039,322.18048346,-21.80716659,4.50
106044,322.18661378,-69.50527320,5.47
106062,322.24898803,22.17940400,5.84
106093,322.36213795,46.54033179,5.22
106140,322.48699859,23.63882922,4.52
106227,322.74705697,60.45944015,5.53
106278,322.88966951,-5.57115593,2.90
106327,323.02442135,-41.17933640,5.29
106340,323.06072952,-33.94461293,5.97
106393,323.23574046,49.97760064,5.77
106429,323.34805400,-44.84869460,5.57
106481,323.49530361,45.59206564,3.98
106551,323.69365589,38.53382684,4.87
106559,323.71278777,-20.08438179,5.70
106592,323.82344304,-3.98329291,5.79
106642,324.01017560,45.37458683,5.96
106654,324.04543329,-26.17145712,5.73
106711,324.23740434,40.41349052,5.04
106723,324.27009487,-19.46601352,4.51
106786,324.43767522,-7.85414212,4.68
106787,324.43903480,19.31857481,5.46
106801,324.48011167,62.08194667,4.76
106856,324.63280732,5.77167281,5.66
106886,324.74008434,57.48904968,5.74
106897,324.75463604,20.26545357,5.77
106944,324.88868707,2.24376298,5.10
106985,325.02225935,-16.66225343,3.69
106999,325.04608744,43.27380044,5.09
107089,325.36863801,-77.38946215,3.73
107095,325.38722004,-14.04686040,5.16
107119,325.47948373,71.31118695,4.55
107128,325.50266207,-23.26262557,5.24
107129,325.50450032,35.51019572,5.98
107136,325.52358201,51.18962710,4.69
107144,325.54214706,1.28527344,5.66
107151,325.56435406,5.68015144,5.30
107162,325.59558607,41.07702304,5.73
107188,325.66423845,-18.86630105,4.72
107230,325.76719016,72.32018258,5.18
107232,325.76833446,-14.39975885,5.88
107235,325.77701184,41.15499969,5.51
107253,325.85677886,38.28360055,5.69
107259,325.87689561,58.78005308,4.23
107302,326.00407815,-14.74939550,5.96
107310,326.03501874,28.74322228,4.49
107315,326.04641808,9.87500791,2.38
107348,326.12787716,17.35004352,4.34
107350,326.12996019,14.77221491,5.96
107354,326.16126755,25.64500284,4.14
107374,326.22201408,62.46057429,5.94
107380,326.23661590,-33.02555306,4.35
107382,326.25102876,-9.08242443,5.10
107418,326.36220534,61.12081043,4.25
107472,326.51816071,22.94888549,5.29
107517,326.63366745,-11.36593201,5.57
107533,326.69835794,49.30957480,4.23
107556,326.75952199,-16.12656595,2.85
107575,326.80815996,2.68613092,5.63
107586,326.85544759,60.69269363,5.53
107608,326.93405546,-30.89830582,5.02
107649,327.06503724,-47.30289790,5.57
107763,327.46117477,30.17427852,5.07
107773,327.50054328,-64.71244360,5.62
107788,327.53601656,17.28595705,5.34
107835,327.69677354,-69.62940458,5.52
107843,327.72603561,-82.71882392,5.27
107887,327.89264809,19.82664938,5.78
107930,328.00426049,55.79674452,5.70
107975,328.12481712,28.79369216,5.52
108022,328.26567758,25.92513878,5.09
108036,328.32326591,-13.55180134,5.08
108060,328.40569599,19.66838008,5.69
108085,328.48189202,-37.36482290,3.00
108102,328.54309196,-4.27595735,5.71
108165,328.72149220,56.61123260,5.74
108195,328.79724631,-61.88638824,5.92
108226,328.87912929,65.32081194,5.84
108294,329.09495119,-37.25363145,5.45
108317,329.16310055,63.62556651,5.11
108339,329.23495325,12.07652564,5.54
108431,329.47929577,-54.99256660,4.40
108505,329.72294977,62.69795151,5.96
108535,329.81293227,73.18028413,5.04
108543,329.82450083,-38.39509330,5.50
108661,330.20922938,-28.45373726,5.43
108691,330.27087929,0.60474348,5.60
108693,330.27214600,13.11996136,5.61
108699,330.28849736,8.25717124,5.65
108758,330.46074194,52.88224628,5.79
108772,330.51906636,58.00037041,5.55
108845,330.73615775,44.64994158,5.57
108849,330.76559241,-76.11826634,5.94
108868,330.81846358,-6.52242698,5.55
108870,330.82266498,-56.77980602,4.69
108874,330.82845686,-2.15533588,4.74
108875,330.82925888,11.38655605,5.83
108917,330.94650782,64.62775425,4.26
108924,330.97054172,63.11977885,5.26
108975,331.15316181,-26.82233560,5.97
108991,331.19764106,-0.90623994,5.29
109005,331.25199883,62.78552941,5.27
109017,331.28663039,62.27982101,5.07
109023,331.29714774,26.67361826,5.75
109056,331.39439437,28.96400385,5.69
109068,331.41954990,5.05828453,4.86
109074,331.44593869,-0.31982656,2.95
109081,331.46229754,-59.63594171,5.62
109102,331.50816631,45.01438566,5.09
109111,331.52876518,-39.54304903,4.47
109139,331.60918894,-13.86954013,4.29
109176,331.75197729,25.34504610,3.77
109209,331.86882240,19.47543631,5.74
109240,331.95971953,21.70309155,5.79
109268,332.05781838,-46.96061593,1.73
109285,332.09563830,-32.98839827,4.50
109289,332.10803368,-34.04372111,4.99
109332,332.24579432,-18.51957349,5.80
109352,332.30698173,33.17249760,5.58
109400,332.45152906,72.34119936,4.79
109404,332.48213069,-34.01503553,5.37
109410,332.49688603,33.17826747,4.28
109422,332.53534803,-32.54844042,4.94
109427,332.54924902,6.19778900,3.52
109466,332.64043335,-4.26686395,5.98
109471,332.65608471,11.62467170,5.78
109472,332.65610232,-11.56495901,5.43
109474,332.66209270,70.13251390,5.52
109492,332.71359131,58.20124992,3.39
109521,332.79073322,50.82328938,5.38
109556,332.87743467,59.41451451,5.05
109572,332.95214631,56.83904211,5.24
109577,332.96388678,16.04059653,5.93
109592,333.00839287,60.75907189,5.37
109602,333.03369809,24.95063700,5.97
109620,333.09352250,63.29107190,5.76
109654,333.19921276,34.60471273,5.34
109693,333.29239384,86.10785672,5.27
109730,333.41104240,28.60802681,5.87
109737,333.43494738,-25.18092537,5.58
109745,333.45491277,45.44060328,5.53
109754,333.46958944,39.71488928,4.50
109786,333.57507383,-21.07470081,5.33
109789,333.57806796,-27.76691218,5.45
109831,333.68471113,42.95396372,5.72
109857,333.75699582,57.04346522,4.18
109908,333.90368669,-41.34675029,4.79
109937,333.99237570,37.74873483,4.14
109972,334.11046921,57.22022542,5.88
109973,334.11070233,-41.62720198,5.11
110000,334.20018136,-12.83144751,5.34
110003,334.20819329,-7.78323706,4.17
110009,334.21916736,-9.04003734,5.80
110023,334.27709235,-5.38721152,5.75
110078,334.46123241,-77.51158803,5.49
110103,334.55247853,62.80436392,5.75
110109,334.56326060,-53.62553594,5.36
110130,334.62574257,-60.25949486,2.87
110179,334.75290198,-13.30497087,5.96
110256,335.00616756,-80.43964301,5.09
110273,335.04961499,-7.82110592,5.35
110298,335.11485393,5.78949288,5.37
110351,335.25636792,46.53656484,4.55
110371,335.33053166,28.33051592,4.78
110386,335.37946377,12.20517262,4.82
110391,335.39823108,-21.59802435,5.12
110395,335.41374983,-1.38735315,3.86
110506,335.78246322,-45.92834717,5.62
110529,335.87827430,-24.76265507,5.53
110532,335.88397901,-7.19444293,5.92
110538,335.89015172,52.22949951,4.42
110578,336.02861939,-4.83700102,5.79
110602,336.11262494,-13.52940359,5.76
110609,336.12914880,49.47640074,4.55
110618,336.14329493,-72.25377388,5.28
110649,336.23413615,-57.79661017,5.31
110668,336.29329897,-70.43147060,5.78
110672,336.31921857,1.37739245,4.80
110725,336.50326220,70.77088542,5.47
110778,336.64228154,-16.74214759,5.55
110785,336.65507484,4.39363758,5.76
110787,336.67685952,78.78594317,5.83
110817,336.77213047,65.13227452,5.52
110838,336.83280453,-64.96637927,4.51
110882,336.96448769,4.69641070,4.78
110935,337.15600483,-67.48888731,5.56
110936,337.16325785,-39.13140099,5.47
110960,337.20750231,-0.02006304,3.65
110986,337.28313545,9.12908395,5.60
110992,337.29254382,26.76320924,5.79
110991,337.29269975,58.41518990,4.07
110997,337.31730866,-43.49555433,3.97
111022,337.38259473,47.70689488,4.34
111043,337.43935610,-43.74922804,4.12
111045,337.44142048,-27.10723481,5.95
111056,337.47070072,78.82433733,5.45
111062,337.49145207,4.43205725,5.51
111068,337.50746956,32.57267245,5.64
111104,337.62192333,43.12338985,4.52
111123,337.66172918,-10.67788619,4.82
111169,337.82239898,50.28244976,3.76
111188,337.87620651,-32.34602798,4.29
111196,337.90761619,-85.96740206,5.76
111242,338.06781235,76.22646833,5.70
111259,338.10989375,39.77975511,5.88
111310,338.25005260,-61.98207300,4.91
111362,338.41902799,56.62463722,5.72
111394,338.51203705,-1.57417924,5.88
111449,338.67291135,-20.70785949,5.21
111497,338.83887054,-0.11736123,4.04
111515,338.90149675,-23.99107868,5.97
111532,338.94073618,73.64312707,5.08
111546,338.96785192,39.63434136,5.73
111600,339.14778918,-31.66369314,5.82
111643,339.24508293,-40.59086511,5.85
111660,339.30359577,75.37179180,5.80
111674,339.34360749,51.54537399,4.64
111710,339.43925419,-4.22776291,5.04
111795,339.65778029,56.79571012,5.11
111797,339.66272750,63.58452120,5.19
111809,339.71443125,-33.08138295,5.66
111810,339.71924203,19.52249181,5.84
111841,339.81532883,39.05028301,4.89
111925,340.07667029,53.84597214,5.94
111934,340.09324845,-30.65836159,5.88
111944,340.12825981,44.27628068,4.50
111954,340.16385653,-27.04361480,4.18
111967,340.20357013,-57.42230600,5.98
111974,340.21882625,14.54886051,5.72
112029,340.36531181,10.83139111,3.41
112031,340.36938127,40.22546314,5.25
112041,340.39975815,41.54897766,5.93
112051,340.43920724,29.30768920,4.80
112067,340.48916113,14.51644444,5.92
112117,340.65365518,-47.21000778,5.99
112122,340.66639531,-46.88456594,2.07
112158,340.75053573,30.22130866,2.93
112203,340.87486957,-41.41411843,4.84
112211,340.89688564,-18.83030716,4.68
112241,341.02171745,39.46541736,5.93
112242,341.02285629,41.81922714,5.11
112374,341.40771690,-53.50016316,4.84
112381,341.42003143,-46.54729992,5.52
112405,341.51551393,-81.38161731,4.13
112417,341.54210525,44.54597654,5.84
112440,341.63267663,23.56567939,3.97
112447,341.67267295,12.17408381,4.20
112519,341.87061429,83.15371558,4.77
112529,341.88828134,-19.61287445,5.24
112542,341.92812904,-14.05640541,5.68
112590,342.04611234,37.41684226,5.82
112623,342.13832136,-51.31670354,3.49
112716,342.39795761,-13.59253756,4.05
112724,342.42046735,66.20071089,3.50
112731,342.44261913,55.90268437,5.43
112748,342.50041810,24.60168486,3.51
112778,342.59070173,41.95340325,5.91
112781,342.59477516,-80.12381446,5.32
112832,342.75894036,-39.15681779,5.43
112833,342.76223899,85.37346100,5.89
112862,342.83726823,-29.53627381,5.99
112864,342.84378464,61.69663851,5.61
112917,343.00811365,43.31236494,4.95
112935,343.09902715,9.83555733,5.16
112948,343.13149128,-32.87545019,4.46
112961,343.15360192,-7.57967878,3.73
112997,343.25949461,16.84126106,5.86
113031,343.36954639,-11.61651887,5.80
113048,343.41732810,44.74920148,5.79
113084,343.52879493,40.37683633,5.82
113116,343.60160144,84.34611856,4.70
113136,343.66266350,-15.82075994,3.27
113148,343.69002010,-16.27174207,5.53
113174,343.76076644,37.07680479,5.91
113184,343.79560112,-4.98787812,5.72
113186,343.80676809,8.81609536,4.91
113222,343.93538834,36.35139364,5.73
113246,343.98705005,-32.53970196,4.20
113281,344.09846242,41.60388627,5.60
113288,344.10832784,49.73355094,4.99
113307,344.19925894,-47.96922586,5.72
113327,344.26872427,48.68408117,5.34
113357,344.36604441,20.76868410,5.45
113368,344.41177323,-29.62183701,1.17
113503,344.79915676,11.72894102,5.76
113521,344.86417726,0.96309154,5.43
113532,344.89901144,-29.46232352,5.51
113561,345.02126622,56.94538131,5.10
113562,345.02402543,-25.16398677,5.66
113622,345.17873968,3.01200821,5.85
113638,345.22030979,-52.75410562,4.11
113657,345.28123580,-50.95002911,5.68
113669,345.33061462,-28.85390821,5.55
113686,345.38209154,-4.71147966,5.94
113726,345.48019377,42.32597866,3.62
113788,345.65140390,42.75780620,5.09
113801,345.68453003,-20.87039619,5.97
113860,345.87401266,-34.74961718,5.12
113864,345.88686782,67.20918487,5.25
113881,345.94305575,28.08245462,2.44
113889,345.96919380,3.82006998,4.48
113902,345.99845700,-41.47903194,5.79
113919,346.04513231,50.05168397,4.64
113957,346.16487864,-53.96464712,5.37
113963,346.19007020,15.20536786,2.49
113969,346.21728516,-68.82037973,5.53
113996,346.29047874,-7.69381853,5.44
114104,346.65337433,59.41976474,4.84
114119,346.67003033,-23.74311680,4.48
114131,346.71986858,-43.52032436,4.28
114132,346.72333274,-38.89230672,5.62
114144,346.75106602,9.40952259,4.54
114155,346.77807997,25.46833959,4.76
114167,346.81169415,-50.68662467,5.81
114189,346.86936478,21.13437231,5.97
114200,346.91365671,46.38730373,5.30
114210,346.93853339,49.29545491,5.68
114222,346.97432546,75.38758150,4.41
114254,347.08790152,-28.82356853,5.60
114273,347.17017174,2.12761798,5.42
114341,347.36150879,-21.17248555,3.68
114347,347.38106177,8.67717165,5.05
114365,347.43391042,59.33268922,5.68
114366,347.43590830,-28.08857609,5.88
114375,347.47865379,-22.45759248,4.71
114382,347.49016985,-42.86116912,5.83
114389,347.50612955,9.82210111,5.39
114407,347.54049559,-40.59143612,5.90
114421,347.58928308,-45.24664747,3.88
114430,347.61401487,43.54473662,5.91
114449,347.67759102,17.59443802,5.68
114520,347.93414513,8.72012785,5.15
114570,348.13717883,49.40597489,4.53
114622,348.31143134,57.16763844,5.57
114641,348.36045184,11.06501583,5.85
114724,348.58055219,-6.04852680,4.22
114745,348.65423592,74.23125488,5.89
114775,348.74389520,-41.10512524,5.77
114822,348.89277051,-3.49637244,5.56
114831,348.90711543,70.88808538,5.55
114855,348.97198728,-9.08769554,4.24
114921,349.16578399,-44.48914171,5.92
114924,349.17580980,53.21404995,5.58
114939,349.21229368,-7.72646619,4.93
114948,349.23945138,-62.00113447,5.64
114971,349.28955677,3.28224524,3.70
114996,349.35755018,-58.23592762,3.99
115022,349.43590129,49.01528336,4.82
115033,349.47584844,-9.18248990,4.41
115054,349.54077554,-40.82406346,5.54
115065,349.59721541,41.77370255,5.98
115088,349.65586210,68.11141807,4.75
115102,349.70594501,-32.53183574,4.41
115115,349.74021218,-9.61073100,4.99
115125,,,5.19
115126,349.77712113,-13.45844256,5.20
115142,349.84941462,-5.12430243,5.56
115144,349.85043968,-18.07539972,5.96
115152,349.87411644,48.62519601,5.44
115191,349.96825485,42.07803394,5.81
115227,350.08557117,5.38145156,5.05
115250,350.15926320,23.74035920,4.58
115271,350.20626846,30.41508840,5.58
115280,350.22153629,38.18247497,5.77
115312,350.31462908,-26.98674162,5.65
115355,350.47885850,31.81248117,5.35
115395,350.63551965,60.13348919,5.56
115404,350.66291976,-15.03938012,5.19
115438,350.74292280,-20.10034505,3.96
115444,350.76898818,12.31395190,5.09
115537,351.05516142,-51.89108428,5.75
115590,351.20936267,62.28283877,4.96
115591,351.21175378,32.38487495,5.56
115620,351.33072811,-56.84893507,5.60
115623,351.34442250,23.40401243,4.42
115669,351.51173897,-20.64186122,4.38
115713,351.65226789,-52.72191900,5.53
115738,351.73293881,1.25583758,4.95
115746,351.74966274,87.30745696,5.56
115755,351.78054498,42.91196859,5.75
115769,351.81222494,-58.47627854,5.63
115770,351.81840911,70.35979323,5.60
115806,351.91820403,25.16736870,5.99
115830,351.99236589,6.37909727,4.27
115836,352.01486122,-87.48224182,5.50
115908,352.25387551,-63.11062274,5.66
115919,352.28858456,12.76049243,4.54
115990,352.50799782,58.54890978,4.89
116076,352.82165645,39.23640180,5.22
116231,353.24245060,-37.81835895,4.38
116247,353.31927128,-20.91452506,4.70
116250,353.33143988,-77.38533173,5.82
116264,353.36703214,22.49881721,5.33
116310,353.48813881,31.32532196,4.97
116323,353.53731060,-1.24753498,5.91
116354,353.65646146,40.23655244,5.55
116355,353.65919426,33.49727590,5.63
116368,353.70554420,-15.24579181,5.95
116380,353.74596038,71.64204906,5.86
116389,353.76887742,-42.61510105,4.69
116495,354.09727881,2.10207138,5.68
116582,354.38346323,44.42903532,5.81
116584,354.39044870,46.45917621,3.81
116591,354.41474582,-13.06030596,5.66
116602,354.46223051,-45.49232134,4.74
116611,354.48655342,18.40062425,5.49
116631,354.53407969,43.26807610,4.29
116653,354.59870499,-76.86950742,5.99
116709,354.78478065,50.47173744,5.35
116714,354.79233254,75.29284842,5.95
116727,354.83742516,77.63196681,3.21
116728,354.83819674,74.00261499,5.98
116758,354.94598676,-14.22204281,4.97
116768,354.97911505,9.67732079,5.99
116771,354.98675133,5.62735374,4.13
116805,355.10184089,44.33397776,4.15
116820,355.15921709,-32.07299489,5.30
116853,355.28696291,-11.68066248,5.89
116889,355.39380754,-18.02690134,5.36
116901,355.44082263,-17.81653327,4.82
116918,355.48627544,7.25064591,5.89
116928,355.51200741,1.78041720,4.49
116957,355.61588872,-15.44797581,5.27
116971,355.68035357,-14.54474243,4.49
117020,355.84315202,10.33150851,5.09
117073,355.99765846,29.36155278,4.93
117088,356.05010877,-64.40453515,5.73
117089,356.05025914,-18.27692862,5.24
117125,356.16950877,-78.79144467,5.74
117218,356.50350924,-18.67836913,5.28
117221,356.50849555,46.42029095,4.97
117245,356.59807048,3.48687164,4.95
117265,356.65302168,66.78225128,5.95
117299,356.75797734,57.45137702,5.55
117301,356.76411116,58.65185164,4.88
117314,356.81642211,-11.91089898,5.74
117315,356.81661487,-50.22640416,5.18
117371,356.97811533,67.80681263,5.05
117375,356.98536110,-2.76161103,5.49
117447,357.20906201,62.21451996,5.43
117452,357.23116631,-28.13001480,4.59
117491,357.36448204,1.07619547,5.77
117500,357.41396883,28.84232813,5.95
117503,357.42066699,36.42539712,5.86
117541,357.56103429,-9.97432690,5.93
117567,357.63859626,-14.40143843,5.70
117628,357.83856042,9.31350996,5.77
117629,357.83884091,-18.90915459,5.17
117683,357.99095935,2.93041943,5.59
117689,358.02789102,-82.01876765,5.10
117718,358.12205065,19.12037002,5.06
117722,358.12520105,-14.25120700,5.85
117730,358.15465752,10.94732837,5.30
117756,358.21038458,-8.99669856,5.76
117761,358.23133386,-3.15537813,5.93
117863,358.59598888,57.49939052,4.51
117887,358.69436350,0.10934429,5.78
118077,359.28539105,55.70573518,5.57
118092,359.33241721,-62.95661191,5.95
118114,359.38745413,-82.16974335,5.72
118121,359.39571557,-64.29808259,5.00
118131,359.43979002,25.14147936,4.63
118209,359.66837736,-3.55580738,4.88
118234,359.73218118,-52.74595629,5.13
118243,359.75220729,55.75494069,4.88
118268,359.82750994,6.86359373,4.03
118277,359.86625700,-29.48515314,5.59
